...1,player_id,tournament_id,season_id,totalRating,countRating,goals,assists,goalsAssistsSum,yellowCards,directRedCards,redCards,minutesPlayed,matchesStarted,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,id,type,appearances,rating,bigChancesCreated,bigChancesMissed,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyConversion,setPieceConversion,totalAttemptAssist,totalContest,totalCross,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,totalLongBalls,goalsConceded,savesCaught,savesParried,totalOwnHalfPasses,totalOppositionHalfPasses,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,tacklesWon,tacklesWonPercentage,totwAppearances,shotsFromInsideTheBox,shotsFromOutsideTheBox,team>name,team>nameCode,team>ranking,team>id
113841,21212,8,32501,33.9,5,1,0,1,1,0,0,187,2,187,0,NA,NA,579699,overall,5,6.78,1,0,55,14,69,79.710144927536,15,40,28,4,1,100,0,0,0,0,3,2,1,3,25,8,34.782608695652,11,31.428571428571,33.333333333333,0,0,0,0,0,0,1,0,1,0,0,2,66.666666666667,2,0,0,6,2,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,24,15,0,0,0,3,0,0,0,20,50,28,0,2,2,97,0,0,0,4,0,Atlético Madrid,ATL,NA,2836
113843,21212,8,24127,158.1,23,5,4,9,5,0,0,1351,14,270.2,0,NA,NA,241893,overall,23,6.873913043478299,7,5,249,112,361,68.975069252078,81,169,104,15,10,47.619047619048,9,3,1,25,32,10,22,34,38.202247191011,72,43.11377245509,106,41.40625,15.625,3,2,0,0,0,0,5,0,1,0,3,9,75,9,0,0,20,20,20,0,1,9,19,2,0,0,3,0,0,0,0,7,2,0,0,0,0,0,66.666666666667,0,15,21,4,150,95,0,0,1,12,9,0,0,101,264,191,10,14,11,571,5,55.555555555556005,0,33,2,Atlético Madrid,ATL,NA,2836
113849,21212,8,18020,104.6,16,2,2,4,4,1,1,1114,14,557,0,NA,NA,149554,overall,16,6.5375,3,4,211,89,300,70.333333333333,43,168,86,9,10,47.619047619048,4,2,0,0,12,10,2,29,32.222222222222,29,32.222222222222,58,32.222222222222,16.666666666667,0,0,0,0,0,0,1,1,1,0,1,6,85.714285714286,6,0,0,26,15,22,0,0,7,11,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,9,21,4,122,61,0,0,0,7,8,0,0,57,247,174,7,7,5,469,1,25,NA,NA,NA,Atlético Madrid,ATL,NA,2836
113903,21256,8,10495,65.1,10,1,0,1,1,NA,0,505,6,505,0,NA,NA,101945,overall,10,6.51,1,1,78,36,114,68.421052631579,23,58,30,5,6,37.5,11,2,3,20,10,4,6,23,43.396226415094006,19,43.181818181818,42,43.298969072165,10,0,0,0,0,0,0,1,0,0,0,1,3,42.857142857143,6,0,0,7,6,11,0,0,5,2,1,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,5,16,15,55,25,0,0,0,7,16,0,0,27,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Celta Vigo,CEL,NA,2821
113910,21256,8,11906,87.6,13,1,2,3,1,NA,0,652,5,652,0,NA,NA,121614,overall,13,6.7384615384615,2,4,118,50,168,70.238095238095,39,81,42,8,4,33.333333333333,3,1,2,33.333333333333,15,4,11,25,43.103448275862,31,43.661971830986005,56,43.410852713177995,6.6666666666667,0,0,0,0,1,0,1,0,0,0,1,5,71.42857142857099,5,0,0,12,18,12,1,0,3,2,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,8,12,6,73,40,0,0,0,7,14,0,0,45,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Celta Vigo,CEL,NA,2821
113917,21256,8,13662,178.6,27,2,0,2,4,NA,0,1670,17,835,0,NA,NA,108330,overall,28,6.6148148148148,3,5,206,96,302,68.21192052980099,72,134,76,9,13,56.521739130435,5,2,0,0,30,9,21,39,31.967213114754,73,38.62433862433899,112,36.012861736334,6.6666666666667,0,0,0,0,0,0,2,0,0,0,2,1,8.3333333333333,16,0,0,40,27,30,0,0,11,17,0,0,0,1,0,0,0,0,20,5,0,0,0,0,0,0,0,9,23,11,199,116,0,0,0,12,25,0,0,87,226,222,NA,5,NA,563,NA,NA,NA,NA,NA,Leganés,LEG,NA,2845
114282,21535,8,13662,132.5,19,2,0,2,3,NA,0,1571,18,785.5,0,NA,NA,93475,overall,20,6.973684210526299,0,0,665,123,788,84.390862944162,525,140,37,2,1,100,35,32,0,0,7,2,5,44,65.671641791045,44,63.768115942029,88,64.705882352941,28.571428571429,0,0,0,0,0,0,2,0,1,0,1,53,49.074074074074,106,0,0,0,9,18,0,0,9,0,10,0,0,5,0,0,0,0,28,2,0,0,0,0,0,0,0,2,1,1,48,25,0,0,0,108,30,0,0,561,228,128,NA,46,NA,1020,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
114302,21535,8,18020,182.5,26,0,0,0,5,NA,0,2019,25,NA,0,NA,NA,14946,overall,26,7.019230769230799,1,1,777,130,907,85.667034178611,618,159,50,6,0,0,29,27,0,0,11,3,8,38,59.375,79,66.949152542373,117,64.285714285714,0,0,0,0,0,0,0,0,0,0,0,0,64,46.043165467626,136,0,0,1,14,21,0,0,7,0,34,0,0,5,0,0,0,0,25,5,0,0,0,0,0,0,0,6,0,0,65,39,0,0,0,139,30,0,0,660,247,138,1,110,55,1194,19,65.51724137931,NA,NA,NA,Sevilla,SEV,NA,2833
114981,21949,8,18020,174.4,26,1,4,5,6,0,1,1779,22,1779,1,NA,NA,204183,overall,26,6.7076923076923,6,4,659,181,840,78.452380952381,234,429,244,29,34,53.968253968254,57,18,4,14.285714285714,15,6,9,133,47.670250896057,29,45.3125,162,47.230320699708,6.6666666666667,1,1,0,0,0,0,1,0,0,0,1,14,38.888888888889,12,0,0,48,43,47,1,0,25,3,2,0,0,2,0,0,0,0,32,1,0,0,0,0,0,100,0,29,63,28,181,35,0,0,0,36,33,0,0,268,600,357,15,53,25,1273,41,71.929824561404,NA,NA,NA,Rayo Vallecano,RAY,NA,2818
115408,22141,8,24127,195.6,29,2,1,3,12,0,1,2328,27,1164,1,NA,NA,240696,overall,29,6.7448275862069,1,1,693,290,983,70.498474059003,283,413,179,14,8,61.538461538462,65,35,3,30,14,5,9,112,54.90196078431401,82,58.571428571429,194,56.395348837209,14.285714285714,0,0,0,0,0,0,2,0,1,0,1,51,39.230769230769,39,1,0,13,41,41,0,0,36,2,8,0,0,7,0,0,0,0,26,5,0,0,0,0,0,0,0,14,13,10,150,58,0,0,0,130,31,0,0,370,623,340,12,94,56,1346,34,52.307692307692,0,13,5,Osasuna,OSA,NA,2820
115411,22141,8,11906,238,36,0,2,2,11,NA,0,3150,36,NA,0,NA,NA,107687,overall,36,6.6111111111111,0,0,859,379,1238,69.386106623586,446,418,169,18,9,69.230769230769,109,90,5,22.727272727273,7,2,5,166,54.78547854785499,55,51.88679245283,221,54.03422982885101,0,0,0,0,1,0,0,0,0,0,0,0,98,37.121212121212,133,0,1,32,53,72,1,0,34,1,10,0,0,2,0,0,0,0,75,9,0,0,0,0,0,0,0,18,13,22,188,51,0,0,0,264,84,0,0,555,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osasuna,OSA,NA,2820
115413,22141,8,32501,59.1,9,0,1,1,3,0,0,748,8,0,0,NA,NA,561445,overall,9,6.566666666666699,2,0,190,106,296,64.189189189189,84,108,49,4,2,66.666666666667,10,6,2,66.666666666667,4,1,3,30,44.776119402985,17,35.416666666667,47,40.869565217391,0,0,0,0,1,0,0,0,0,0,0,0,21,44.68085106382999,19,0,0,6,18,19,0,0,16,0,2,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,3,68,31,0,0,0,47,7,0,0,117,182,129,3,41,13,407,6,60,0,3,2,Osasuna,OSA,NA,2820
115414,22141,8,6559,0,0,2,0,2,3,0,0,1133,9,566.5,0,19,1,306125,overall,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osasuna,OSA,NA,2820
116204,22981,8,6559,0,0,0,3,3,0,0,0,455,4,NA,0,11,5,348433,overall,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlético Madrid,ATL,NA,2836
116257,22986,8,18020,149.3,22,0,0,0,4,0,2,1897,21,0,2,NA,NA,204369,overall,24,6.7863636363636,0,3,791,117,908,87.114537444934,585,206,29,5,1,50,37,33,0,0,10,2,8,43,55.128205128205,71,60.683760683760994,114,58.461538461538,0,0,0,0,0,0,0,0,0,0,0,0,45,47.368421052632,102,0,1,8,6,19,0,1,10,4,11,0,0,5,0,0,0,0,29,4,0,0,0,0,0,0,0,5,2,0,81,46,0,0,0,95,33,0,0,627,281,138,0,63,25,1185,26,70.27027027026999,2,NA,NA,Celta Vigo,CEL,NA,2821
116261,22986,8,11906,171.4,25,2,1,3,6,NA,0,2179,25,1089.5,0,NA,NA,108734,overall,25,6.856,2,1,984,183,1167,84.318766066838,719,265,41,2,4,100,73,52,0,0,14,8,6,95,58.282208588957005,58,60.416666666667005,153,59.073359073359,14.285714285714,0,0,0,2,0,0,2,0,2,0,0,98,47.572815533981,110,1,0,5,20,28,1,0,35,2,17,0,0,3,0,0,0,0,46,7,0,0,0,0,0,0,0,2,4,2,106,38,0,0,0,206,53,0,0,784,385,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,Celta Vigo,CEL,NA,2821
116263,22986,8,10495,218.6,31,0,0,0,10,1,2,2675,31,0,1,NA,NA,127437,overall,31,7.0516129032257995,1,0,1533,222,1755,87.350427350427,1151,383,51,5,1,50,86,106,1,50,6,2,4,106,58.888888888889,79,58.08823529411801,185,58.544303797468,0,0,0,0,2,0,0,0,0,0,0,0,124,52.100840336134006,138,0,1,11,19,39,0,0,29,2,18,0,0,9,0,0,0,0,32,4,0,0,0,0,0,0,0,5,2,2,131,57,0,0,0,238,36,0,0,1236,521,NA,NA,0,NA,2223,NA,NA,NA,NA,NA,Celta Vigo,CEL,NA,2821
116267,22986,8,8578,0,0,1,0,1,9,1,1,3083,35,3083,0,0,3,375204,overall,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Celta Vigo,CEL,NA,2821
116268,22986,8,6559,0,0,1,0,1,8,0,0,1953,23,1953,0,0,3,306134,overall,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Celta Vigo,CEL,NA,2821
116271,22986,8,13662,168.9,25,1,1,2,5,NA,0,1890,20,1890,0,NA,NA,122727,overall,26,6.756,1,0,1131,147,1278,88.49765258216,893,238,40,2,1,100,30,42,0,0,7,2,5,33,45.205479452054995,58,60.416666666667005,91,53.846153846154,14.285714285714,0,0,0,1,0,0,1,0,1,0,0,84,50,102,2,0,5,4,14,0,0,24,2,11,0,0,3,0,0,0,0,29,1,0,0,0,0,0,0,0,2,1,0,78,38,0,0,0,168,30,0,0,948,330,161,NA,34,NA,1527,NA,NA,2,NA,NA,Celta Vigo,CEL,NA,2821
116751,23448,8,8578,0,0,3,1,4,0,0,0,1030,12,343.33333333332996,0,6,6,375255,overall,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Getafe,GET,NA,2859
116752,23448,8,10495,112.2,17,0,0,0,3,NA,0,972,8,NA,0,NA,NA,104478,overall,18,6.6,0,1,319,95,414,77.05314009661801,149,176,81,9,51,65.384615384615,23,24,6,20,5,1,4,81,53.64238410596,7,63.636363636364,88,54.320987654321,0,0,0,0,0,0,0,0,0,0,0,0,21,42.857142857143,17,0,1,17,7,12,0,0,16,0,1,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,9,78,30,74,4,0,0,0,49,27,0,0,172,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Getafe,GET,NA,2859
117007,23715,8,18020,222.7,33,0,0,0,1,NA,0,2970,33,NA,0,NA,NA,14922,overall,33,6.7484848484848,0,0,423,390,813,52.029520295203,297,126,25,0,1,100,0,0,0,0,0,0,0,4,66.666666666667,13,100,17,89.473684210526,0,0,0,0,1,0,0,0,0,0,0,0,189,32.869565217391,17,2,4,0,3,1,0,0,1,0,0,0,100,8,5,1,56,43,37,7,8,6,5,21,1,0,0,0,1,0,2,0,0,0,0,575,44,4,21,357,456,397,0,29,21,1165,0,NA,2,NA,NA,Sevilla,SEV,NA,2833
117009,23715,8,24127,226.8,33,0,0,0,0,0,0,2924,33,0,0,NA,NA,187365,overall,33,6.8727272727273,0,0,513,258,771,66.536964980545,422,91,21,0,0,0,0,0,0,0,0,0,0,1,50,7,87.5,8,80,0,0,0,0,0,0,0,0,0,0,0,0,165,39.568345323741,21,0,0,0,3,0,0,0,1,0,0,0,67,12,3,1,35,32,28,3,14,1,1,18,1,0,0,0,0,0,2,1,0,0,0,417,31,5,15,492,279,262,1,71,37,1045,0,0,0,0,0,Sevilla,SEV,NA,2833
117011,23715,8,32501,13,2,0,0,0,0,0,0,180,2,0,0,NA,NA,596573,overall,2,6.5,0,0,51,15,66,77.272727272727,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,3,0,2,57,9,15,0,12,5,82,0,0,0,0,0,Sevilla,SEV,NA,2833
117480,24057,8,6559,0,0,0,0,0,1,0,0,270,3,NA,0,0,0,347963,overall,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valencia,VAL,NA,2828
117482,24057,8,10495,191.1,28,0,1,1,8,0,1,2426,28,0,1,NA,NA,108523,overall,28,6.825,1,2,826,211,1037,79.65284474445501,622,204,85,4,3,60,18,45,0,0,11,3,8,35,51.470588235293995,50,67.56756756756799,85,59.859154929576995,0,0,0,1,0,0,0,0,0,0,0,0,118,48.96265560166,109,0,0,4,15,28,0,0,6,3,14,0,0,9,0,0,0,0,27,7,0,0,0,0,0,0,0,4,5,5,57,24,0,0,0,241,34,0,0,678,364,NA,NA,0,NA,1321,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
117483,24057,8,11906,145.4,21,0,0,0,4,NA,0,1785,21,NA,0,NA,NA,127407,overall,21,6.9238095238095,0,0,805,157,962,83.679833679834,599,206,61,2,3,50,22,32,0,0,8,2,6,39,52,40,65.573770491803,79,58.08823529411801,0,0,0,0,0,1,0,0,0,0,0,0,87,55.414012738854,95,0,2,3,15,23,0,0,11,1,16,0,0,7,0,0,0,0,16,4,0,0,0,0,0,0,0,2,6,1,57,21,0,0,0,157,20,0,0,657,306,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Sevilla,SEV,NA,2833
117756,24199,8,18020,99.2,15,2,0,2,2,NA,0,535,5,267.5,0,NA,NA,204280,overall,17,6.6133333333333,0,4,50,20,70,71.42857142857099,20,30,21,1,12,70.58823529411801,5,3,0,0,13,9,4,22,41.509433962264,5,11.904761904762,27,28.421052631579,15.384615384615,0,0,0,0,0,0,2,0,1,0,1,2,100,1,0,0,15,5,10,1,0,2,4,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,17,1,68,37,0,0,0,2,9,0,0,20,51,60,3,0,0,168,1,20,NA,NA,NA,Girona,GIR,NA,24264
118205,24464,8,24127,191,29,2,3,5,2,0,0,1969,23,984.5,0,NA,NA,241923,overall,29,6.586206896551699,1,3,407,114,521,78.119001919386,125,285,170,19,22,50,20,18,3,6.5217391304348,28,12,16,66,39.520958083832,14,31.818181818182,80,37.914691943128,7.1428571428571,0,0,1,0,0,0,2,0,0,1,1,11,40.740740740741,10,0,0,35,26,31,0,0,23,4,4,0,0,6,0,0,0,0,28,3,0,0,0,0,0,0,0,19,44,46,131,30,0,0,0,27,31,0,0,149,418,266,23,21,10,891,10,50,1,18,22,Eibar,EIB,NA,2839
118206,24464,8,11906,182.6,27,3,2,5,5,NA,0,2086,26,695.33333333333,0,NA,NA,120637,overall,28,6.762962962963001,2,2,486,122,608,79.93421052631601,175,319,176,22,30,50,58,25,8,15.686274509804,35,20,15,129,50.98814229249,16,30.769230769231,145,47.540983606557,8.5714285714286,0,0,0,0,0,0,3,0,0,2,1,26,68.421052631579,5,0,0,33,42,37,1,0,28,6,0,0,0,4,0,0,0,0,22,6,0,0,0,0,0,0,0,22,60,51,160,36,0,0,0,38,28,0,0,199,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eibar,EIB,NA,2839
118213,24464,8,32501,58.8,9,0,0,0,0,0,0,692,9,0,0,NA,NA,559525,overall,9,6.5333333333333,1,2,143,40,183,78.142076502732,43,104,60,4,10,50,7,3,4,10.526315789474,9,5,4,23,43.396226415094006,3,21.428571428571,26,38.805970149253994,0,0,0,0,0,0,0,0,0,0,0,0,11,45.833333333332995,3,0,0,9,6,12,0,0,2,5,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,4,20,38,41,11,0,0,0,24,8,0,0,51,170,120,5,11,3,336,4,57.142857142857,0,5,7,Eibar,EIB,NA,2839
118214,24464,8,18020,134.2,20,2,0,2,0,NA,0,1211,15,605.5,0,NA,NA,151951,overall,20,6.71,2,3,278,69,347,80.115273775216,114,168,90,7,22,64.705882352941,13,5,4,11.428571428571,18,9,9,63,52.941176470588,4,33.333333333333,67,51.14503816793899,11.111111111111,0,0,0,0,0,0,2,0,0,1,1,15,57.692307692308,3,0,0,16,28,13,0,0,17,1,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,7,34,35,64,8,0,0,0,26,13,0,0,129,253,169,4,14,6,589,8,61.538461538462,NA,NA,NA,Deportivo Alavés,ALA,NA,2885
118219,24464,8,10495,172.3,26,3,3,6,1,NA,0,1627,18,542.33333333333,0,NA,NA,99917,overall,27,6.6269230769231,6,5,347,115,462,75.108225108225,105,259,142,23,17,40.476190476190006,31,12,17,22.077922077922,27,10,17,66,39.759036144578,6,30,72,38.709677419355,11.111111111111,0,0,1,0,0,0,2,1,0,1,2,13,48.148148148148,2,0,0,32,18,24,4,0,20,8,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,23,42,77,114,14,0,0,0,27,31,0,0,113,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eibar,EIB,NA,2839
118224,24464,8,13662,225.7,34,5,2,7,4,NA,0,2640,31,528,0,NA,NA,4467,overall,34,6.6382352941177,3,5,676,165,841,80.38049940547,195,492,252,28,40,45.977011494253,39,18,11,16.417910447761,43,21,22,128,43.537414965986,13,28.888888888889,141,41.592920353982,11.627906976744,0,0,0,0,0,0,4,1,0,2,3,29,50,5,0,0,55,49,40,0,0,29,5,0,2,0,4,0,0,0,0,36,3,0,0,0,0,0,0,0,26,87,67,198,32,0,0,0,58,39,0,0,215,693,413,NA,24,NA,1418,NA,NA,3,NA,NA,Eibar,EIB,NA,2839
118430,24601,8,24127,92.4,14,2,0,2,4,0,0,755,10,377.5,0,NA,NA,505451,overall,14,6.6,0,0,130,57,187,69.51871657754,52,78,33,4,9,45,2,7,0,0,12,6,6,18,27.692307692308,16,35.555555555556005,34,30.909090909091,16.666666666667,0,0,0,0,0,0,2,0,0,1,1,3,50,7,0,0,17,7,14,0,0,8,8,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,4,20,6,76,29,0,0,0,6,8,0,0,66,127,114,4,10,3,319,1,50,0,14,2,Celta Vigo,CEL,NA,2821
118838,24819,8,8578,0,0,0,2,2,0,0,0,1177,13,NA,0,2,2,375373,overall,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Sociedad,SOC,NA,2824
118840,24819,8,13662,0,0,0,0,0,0,NA,0,2,0,NA,0,NA,NA,217495,overall,1,0,0,0,2,2,4,50,0,2,2,0,0,0,0,0,0,0,0,0,0,1,33.333333333333,1,100,2,50,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,3,3,NA,0,NA,7,NA,NA,NA,NA,NA,Real Sociedad,SOC,NA,2824
118841,24819,8,10495,57.1,8,0,2,2,2,NA,0,536,6,NA,0,NA,NA,106824,overall,10,7.1375,3,0,212,57,269,78.810408921933,87,128,74,6,4,44.444444444443995,19,25,3,15,3,0,3,29,65.90909090909099,13,81.25,42,70,0,0,0,0,0,0,0,0,0,0,0,0,12,46.153846153846,21,0,0,3,6,5,1,0,2,0,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,6,9,20,18,3,0,0,0,26,9,0,0,106,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Sociedad,SOC,NA,2824
118842,24819,8,6559,0,0,0,0,0,2,0,0,2111,24,NA,0,0,3,348390,overall,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Sociedad,SOC,NA,2824
118846,24819,8,11906,69.6,10,0,2,2,2,NA,0,870,10,NA,0,NA,NA,92973,overall,10,6.96,0,0,292,93,385,75.84415584415599,150,151,62,7,9,56.25,18,22,9,23.684210526316,1,1,0,37,59.677419354839,20,74.074074074074,57,64.044943820225,0,0,0,0,0,0,0,0,0,0,0,0,25,49.019607843136995,30,0,0,6,12,8,0,0,4,0,5,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,7,16,38,32,7,0,0,0,51,13,0,0,174,249,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Real Sociedad,SOC,NA,2824
119228,25058,8,10495,55.7,8,0,0,0,1,NA,0,561,6,NA,0,NA,NA,123643,overall,8,6.9625,0,0,123,57,180,68.333333333333,80,43,19,0,0,0,13,22,0,0,6,0,6,16,69.565217391304,11,55,27,62.790697674419,0,0,0,0,0,0,0,0,0,0,0,0,14,31.818181818182,39,0,0,3,3,2,0,0,3,0,5,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,44,7,0,0,98,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Málaga,MAL,NA,2830
119920,25621,8,6559,0,0,1,0,1,6,0,0,3060,34,3060,0,0,0,306223,overall,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Real Valladolid,RVA,NA,2831
